id,STATE,ROAD,LOCATION,LAT,LONG,YEAR_BUILT,OPEN_DESC,OPEN_CODE,ZIPCODE
233821,MD,MD 948AL,1.27 MI E OF US 40 SC,39.663333,-78.456667,1990,GOOD CONDITION,7,21766
233823,MD,IS 68 RAMP FT-2,RP 2 IS 68 WB TO US 40SC,39.681667,-78.46,1990,GOOD CONDITION,7,17211
233824,MD,US 40 SCN,0.59 MI E OF MD 144,39.681667,-78.476667,1990,GOOD CONDITION,7,21530
233826,MD,IS 68 RAMP FT-5,RP 5 US 40SC TO IS 68 EB,39.681667,-78.461667,1990,GOOD CONDITION,7,17211
233827,MD,IS 68 RAMP FT-6,RP 6 IS 68 EB TO US 40SC,39.68,-78.463333,1990,GOOD CONDITION,7,21530
233831,MD,IS 68 EBR,2.6 MI W OLD CUMBERL RD,39.698333,-78.553333,1990,GOOD CONDITION,7,21530
233832,MD,IS 68 WBR,2.6 MI W OLD CUMBERL RD,39.698333,-78.553333,1990,GOOD CONDITION,7,21530
233833,MD,IS 68 EBR,0.24 M E OF BR NO 0114000,39.696667,-78.55,1990,GOOD CONDITION,7,21530
233834,MD,IS 68 WBR,0.24 M E OF BR NO 0114000,39.696667,-78.55,1990,GOOD CONDITION,7,21530
233836,MD,TENSOR LANE,AT IS 68,39.695,-78.531667,1990,GOOD CONDITION,7,21530
233837,MD,OLD CUMBERLAND RD,AT IS 68,39.696667,-78.513333,1990,GOOD CONDITION,7,21530
233838,MD,IS 68 EBR,0.92 M E OF BR NO 0114600,39.7,-78.608333,1990,GOOD CONDITION,7,21530
233839,MD,IS 68 WBR,0.92 M E OF BR NO 0114600,39.7,-78.608333,1990,GOOD CONDITION,7,21530
233840,MD,MD 144,0.48 M E OF BR NO 0114700,39.7,-78.623333,1990,GOOD CONDITION,7,21530
233841,MD,MD 144,0.48 M W OF BR NO 0114600,39.7,-78.628333,1990,GOOD CONDITION,7,21530
238934,MD,     ERRICSON ROAD,1.3 MILES SOUTH OF I-495.,38.971,-77.152694,1962,GOOD CONDITION,7,20818
233805,MD,IS 68 EBR,1.53 MI E OF MD 36,39.638333,-78.888333,1973,GOOD CONDITION,7,21528
233806,MD,IS 68 WBR,1.53 MILE EAST OF MD 36,39.638333,-78.888333,1973,GOOD CONDITION,7,21528
233808,MD,IS 68 EBR,0.73 MI W OF MD 658,39.638333,-78.841667,1971,GOOD CONDITION,7,21528
233772,MD,IS 68 EB,0.24 M E OF BR NO 0116200,39.7,-78.568333,1990,GOOD CONDITION,7,21530
233773,MD,IS 68 WB,0.24 M E OF BR NO 0116200,39.7,-78.568333,1990,GOOD CONDITION,7,21530
233757,MD,US 220,0.43 MI N OF MD 135B,39.451667,-78.976667,1952,GOOD CONDITION,7,26726
233779,MD,IS 68,0.08 MI E OF US 40 SCN,39.675,-78.456667,1990,GOOD CONDITION,7,21766
233780,MD,IS 68,0.47 MI W OF US 40 SCN,39.681667,-78.47,1990,GOOD CONDITION,7,21530
238953,MD,MD ROUTE 198 (EBL),3.4 MILES NORTH OF MD ROU,39.096639,-76.802333,1991,GOOD CONDITION,7,20763
238954,MD,  BW PARKWAY (SBL),1.1 MILES NORTH OF MD ROU,38.961222,-76.905528,1997,GOOD CONDITION,7,20737
238957,MD,MD ROUTE 198 (WBL),3.4 MILES NORTH OF MD ROU,39.096611,-76.801222,1991,GOOD CONDITION,7,20763
238958,MD,MD ROUTE 198 (WBL),3.4 MILES NORTH OF MD ROU,39.096806,-76.802111,1991,GOOD CONDITION,7,20763
238949,MD,        BW PARKWAY,0.8 MILES SOUTH OF MD ROU,38.926778,-76.92825,1953,GOOD CONDITION,7,20710
238950,MD,        BW PARKWAY,0.1 MILES SOUTH OF MD ROU,38.925583,-76.929556,1953,GOOD CONDITION,7,20710
238951,MD,BW PARKWAY ACCESS,0.1 MILES NORTH OF U.S. R,38.92125,-76.9325,1954,GOOD CONDITION,7,20710
238946,MD,  BW PARKWAY (NBL),1.1 MILES NORTH OF MD ROU,38.961167,-76.904611,1997,GOOD CONDITION,7,20737
238943,MD,        BW PARKWAY,2.3 MILES NORTH OF MD ROU,39.020389,-76.858139,1953,GOOD CONDITION,7,20768
238961,MD,BW PARKWAY (RAMP C,1.9 MILES NORTH OF MD ROU,39.054972,-76.838722,2001,GOOD CONDITION,7,20707
238962,MD,  BW PARKWAY (NBL),1.9 MILES NORTH OF MD ROU,39.055833,-76.839278,2001,GOOD CONDITION,7,20707
238963,MD,  BW PARKWAY (SBL),1.9 MILES NORTH OF MD ROU,39.056806,-76.839889,2001,GOOD CONDITION,7,20707
238964,MD,  BW PARKWAY (NBL),1.8 MILES NORTH OF MD ROU,39.058028,-76.83825,2001,GOOD CONDITION,7,20707
238965,MD,  BW PARKWAY (SBL),1.9 MILES NORTH OF MD ROU,39.058806,-76.838778,2001,GOOD CONDITION,7,20707
238975,MD,PERIMETER PATROL R,ADELPHI LAB CENTER,39.03085,-76.9607,1995,GOOD CONDITION,7,20993
238972,MD,MACARTHUR BLVD.,1.5 MI. E. OF I-495,38.96,-77.158333,1863,GOOD CONDITION,7,20818
236125,MD,IS 70 EB,0.78 MILE EAST OF MD 66,39.576667,-77.626667,2009,GOOD CONDITION,7,21721
236126,MD,IS 70 WB,0.78 MILE EAST OF MD 66,39.576667,-77.626667,2009,GOOD CONDITION,7,21721
236144,MD,IS 68 EB,1.54 M E OF ALLEGANY CO,39.7,-78.3,1984,GOOD CONDITION,7,25422
236145,MD,IS 68 WB,1.54 M E OF ALLEGANY CO,39.7,-78.3,1984,GOOD CONDITION,7,25422
236149,MD,US 40 WBR,AT EASTERN BOULEVARD,39.631667,-77.701667,2000,GOOD CONDITION,7,21740
236122,MD,IS 70 WB,2.59 MILES EAST OF US 40,39.586667,-77.64,1966,GOOD CONDITION,7,21721
236139,MD,IS 68 EB,ON ALLEGANY CO LINE,39.7,-78.316667,1982,GOOD CONDITION,7,25422
236140,MD,IS 68 WB,ON ALLEGANY CO LINE,39.7,-78.316667,1982,GOOD CONDITION,7,25422
236141,MD,IS 68 EB,1.71 MILES EAST OF MD 903,39.7,-78.278333,1985,GOOD CONDITION,7,25422
236142,MD,IS 68 WB,1.71 MILES EAST OF MD 903,39.7,-78.278333,1985,GOOD CONDITION,7,25422
236117,MD,IS 70 WB,0.08 MILE WEST OF MD 66,39.586667,-77.641667,1966,GOOD CONDITION,7,21721
236061,MD,IS 70 EB,0.24 MILE EAST OF US 522,39.7,-78.18,1965,GOOD CONDITION,7,21750
236062,MD,IS 70 WB,0.24 MILE EAST OF US 522,39.7,-78.18,1965,GOOD CONDITION,7,21750
236070,MD,BOYD ROAD,3.04 MI N OF MD 56,39.271667,-77.505,1965,GOOD CONDITION,7,21790
236064,MD,IS 70 WB,0.67 MILE W OF MD 144WB,39.698333,-78.153333,1965,GOOD CONDITION,7,21750
236025,MD,MD 63,1.08 MILES NORTH OF US 11,39.61,-77.81,1959,GOOD CONDITION,7,21795
236041,MD,IS 70 EB,0.41 MILE WEST OF IS 81,39.621667,-77.79,1964,GOOD CONDITION,7,21795
236042,MD,IS 70 WB,0.41 MILE WEST OF IS 81,39.621667,-77.79,1964,GOOD CONDITION,7,21795
236051,MD,HALFWAY BLVD,1.0 MILE NORTH OF IS 70,39.425,-77.508333,2001,GOOD CONDITION,7,21714
235979,MD,US 40,0.26 MILE EAST OF IS 70,39.653333,-78.045,1938,GOOD CONDITION,7,21722
236014,MD,MD 58,0.26 M E/BROADFORDING RD,39.453333,-77.47,1958,GOOD CONDITION,7,21714
236015,MD,US 40 EB,1.4 MILES WEST OF US 11,39.653333,-77.75,1958,GOOD CONDITION,7,21767
236016,MD,US 40 WB,1.4 MILES WEST OF US 11,39.653333,-77.75,1958,GOOD CONDITION,7,21767
236017,MD,IS 81 NB,1.89 MILES NORTH OF MD 58,39.69,-77.733333,1958,GOOD CONDITION,7,21767
236018,MD,IS 81 SB,1.89 MILES NORTH OF MD 58,39.69,-77.733333,1958,GOOD CONDITION,7,21767
236021,MD,IS 81 NB,0.38 MILE NORTH OF MD 58,39.668333,-77.736667,1958,GOOD CONDITION,7,21767
236022,MD,IS 81 SB,0.38 MILE NORTH OF MD 58,39.668333,-77.736667,1958,GOOD CONDITION,7,21767
235983,MD,US 40 EB,AT EASTERN BOULEVARD,39.631667,-77.701667,1966,GOOD CONDITION,7,21740
235994,MD,MD 60,0.66 MILE WEST OF MD 62,39.688333,-77.638333,1941,GOOD CONDITION,7,21721
235803,MD,IS 95/495 OL LOCAL,2.0 M W OF MD210 OXENHILL,39.325,-77.021667,2004,GOOD CONDITION,7,21797
235711,MD,MD 212,.189 M S OF TOWHEE AVENUE,39.7,-78.306667,1964,GOOD CONDITION,7,25422
235712,MD,CHERRY HILL ROAD,0.75 MI N OF US 1,39.7,-78.303333,1987,GOOD CONDITION,7,25422
235732,MD,VAN DUSEN RD,1.12 MI S OF MD 198,39.7,-78.221667,1970,GOOD CONDITION,7,21750
235247,MD,MD 32,0.89 MILE NORTH OF US 29,39.286667,-76.961667,1985,GOOD CONDITION,7,21794
235462,MD,SHADY GROVE ROAD,2.43 MI. E. OF I-270,39.7,-78.155,1989,GOOD CONDITION,7,21750
235468,MD,IS 370 EB,1.18 MILE EAST OF IS 270,39.7,-78.166667,1989,GOOD CONDITION,7,21750
235557,MD,CHERRY HILL RD,1.46 MI S OF MD 212,39.7,-78.286667,1971,GOOD CONDITION,7,25422
235637,MD,MD 212,.0036 M N OF IS 496,39.7,-78.305,1964,GOOD CONDITION,7,25422
235642,MD,IS 495 RAMP 'F',1.11 M E OF MONT CO LINE,39.7,-78.258333,1967,GOOD CONDITION,7,25422
235647,MD,IS 95X RAMP 'D',0.28 M N OF PARK AND RIDE,39.7,-78.268333,1967,GOOD CONDITION,7,25422
235650,MD,CHERRY HILL RD,0.75 MI N OF US 1,39.7,-78.303333,1963,GOOD CONDITION,7,25422
235676,MD,ARDWICK-ARDMORE RD,@ IS 95,39.7,-78.42,1958,GOOD CONDITION,7,17211
235677,MD,GLENARDEN PKWY,0.93 MI N OF MD 202,39.7,-78.423333,1964,GOOD CONDITION,7,17211
235435,MD,MD 355 SB,0.1 MILE N OF IS 495 WBL,39.7,-78.303333,1960,GOOD CONDITION,7,25422
235399,MD,GROSVENOR LA,0.27 MILE NORTH OF I-495,39.7,-78.3,1958,GOOD CONDITION,7,25422
235416,MD,DEMOCRACY BLVD,@ IS 270Y,39.7,-78.301667,2004,GOOD CONDITION,7,25422
235418,MD,MD 109,UNDER IS 270 OVERPASS,39.278333,-77.323333,1951,GOOD CONDITION,7,21754
235323,MD,MD 291,0.08 MILE WEST OF MD 701,39.265,-75.863333,1999,GOOD CONDITION,7,21651
235357,MD,IS 270 NB,0.22 MI S OF FREDERICK CO,39.278333,-77.325,1950,GOOD CONDITION,7,21754
235358,MD,IS 270 SB,0.22 MI S OF FREDERICK CO,39.278333,-77.325,1950,GOOD CONDITION,7,21754
235361,MD,IS 270,1.28 MILES S OF MD 121,39.215,-77.276667,1954,GOOD CONDITION,7,20871
235368,MD,MUDDY BRANCH RD EB,0.73 MI E OF MD 117,39.7,-78.101667,1989,GOOD CONDITION,7,21750
235369,MD,MUDDY BRANCH RD WB,0.85 MI N OF IS 370,39.7,-78.101667,1989,GOOD CONDITION,7,21750
235370,MD,SHADY GROVE ROAD,1.02 MI S OF MD 355,39.7,-78.175,1987,GOOD CONDITION,7,21750
234938,MD,RIDGE ROAD,1.57 MI W OF US 40,39.645,-77.758333,1972,GOOD CONDITION,7,21767
234952,MD,US 15 NBR,1.74 MILE NORTH OF MD 550,39.651667,-77.386667,1982,GOOD CONDITION,7,21788
235039,MD,US 1,2.08 MILES S OF MD 136,39.621667,-76.3,1934,GOOD CONDITION,7,21154
235058,MD,US 40,0.32 MILE EAST OF MD 159,39.491667,-76.193333,1935,GOOD CONDITION,7,21018
235059,MD,US 40,1.24 MILES WEST OF MD 7,39.48,-76.218333,1935,GOOD CONDITION,7,21017
235060,MD,US 40,3.24 MILES EAST OF MD 24,39.461667,-76.253333,1935,GOOD CONDITION,7,21009
234959,MD,US 15 SBR,0.46 MILE SOUTH OF MD 15D,39.625,-77.418333,1985,GOOD CONDITION,7,21788
234960,MD,US 15 RAMP 'J',0.03 MI S OF MD 77,39.623333,-77.421667,1985,GOOD CONDITION,7,21788
234961,MD,US 15 NBR,0.77 MILE SOUTH OF MD 77,39.615,-77.42,1985,GOOD CONDITION,7,21788
234962,MD,US 15 SBR,0.77 MILE SOUTH OF MD 77,39.615,-77.42,1985,GOOD CONDITION,7,21788
234963,MD,IS 70 EBR,0.22 M S OF BR NO 1018400,39.401667,-77.363333,1985,GOOD CONDITION,7,21701
234964,MD,IS 70 WBR,0.22 M S OF BR NO 1018400,39.401667,-77.363333,1985,GOOD CONDITION,7,21701
234965,MD,LINGANORE ROAD,@ IS 270,39.7,-77.843333,1985,GOOD CONDITION,7,21767
234967,MD,IS 70 EBR,0.7 M E OF QUINN ROAD,39.401667,-77.348333,1985,GOOD CONDITION,7,21701
234968,MD,IS 70 WBR,0.7 M E OF QUINN ROAD,39.401667,-77.348333,1985,GOOD CONDITION,7,21701
234969,MD,QUINN ROAD,0.39 MI N OR CO 377,39.7,-77.808333,1985,GOOD CONDITION,7,21767
234970,MD,IS 70 EBR,3.71 MILE WEST OF MD 75,39.4,-77.328333,1985,GOOD CONDITION,7,21774
234971,MD,IS 70 WBR,3.71 MILE WEST OF MD 75,39.4,-77.328333,1985,GOOD CONDITION,7,21774
234972,MD,I 70 RAMP 'B' (4),I-70/MD 351 INTERCHANGE,39.386667,-77.436667,1996,GOOD CONDITION,7,21701
234973,MD,IS 70 RAMP '7',0.46 MILE NORTH OF IS 70,39.43,-77.416667,2002,GOOD CONDITION,7,21701
235062,MD,US 40,0.10 MILE EAST OF MD 24,39.438333,-76.301667,1935,GOOD CONDITION,7,21040
235076,MD,MD 24,0.1 MILE NORTH OF US 40,39.446667,-76.306667,1996,GOOD CONDITION,7,21040
235110,MD,MD 543,0.23 MILE NORTH OF MD 7,39.485,-76.251667,1991,GOOD CONDITION,7,21009
235135,MD,US 29 NB,0.54 MILE SOUTH OF US 40,39.27,-76.818333,1948,GOOD CONDITION,7,21041
235165,MD,MD 97,ON MONTGOMERY CO LINE,39.238333,-77.056667,2000,GOOD CONDITION,7,21738
235173,MD,US 29 SB,0.44 MILE SOUTH OF MD 99,39.296667,-76.825,1966,GOOD CONDITION,7,21041
236321,MD,VALLEY STREET,0.20 MI S OF US 40 ALT,39.628333,-78.77,1955,GOOD CONDITION,7,26753
236322,MD,MARKET STREET,0.03 MI S OF N MECHANC ST,39.653333,-78.765,1954,GOOD CONDITION,7,21501
236323,MD,MARKET STREET,0.09 M S OF N MECHANIC ST,39.653333,-78.766667,1928,GOOD CONDITION,7,21501
236291,MD,PACK HORSE ROAD,0.52 MI NE OF MD 51,39.553333,-78.555,1985,GOOD CONDITION,7,21555
236319,MD,BDFRD/FREDRICK STS,FREDERICK ST @ US 40ALT,39.655,-78.761667,1977,GOOD CONDITION,7,21501
236294,MD,PITTSBURGH PG ROAD,0.23 MI NW OF MD 51,39.586667,-78.735,1957,GOOD CONDITION,7,26767
236295,MD,MEXICO FARMS ROAD,0.17 MI W OF MD 51,39.598333,-78.741667,1957,GOOD CONDITION,7,26767
236296,MD,CHRISTIE ROAD,1.04 MILES S OF MD 144AN,39.663333,-78.716667,1975,GOOD CONDITION,7,21501
236298,MD,MASON ROAD,0.06 MI N OF ZEMBOWER RD,39.688333,-78.705,2004,GOOD CONDITION,7,21501
236402,MD,CARROLL RD,0.5 MI S OF SPARKS RD,39.533333,-76.616667,1879,GOOD CONDITION,7,21111
236394,MD,GREEN ROAD,1.0 MI N SWEET AIR RD,39.525,-76.498333,1990,GOOD CONDITION,7,21013
236395,MD,WISEBURG ROAD,100 FT NW WHITEHALL RD,39.623333,-76.63,1926,GOOD CONDITION,7,21120
236391,MD,JERUSALEM ROAD,2 MI E OF US RTE 1,39.463333,-76.391667,1993,GOOD CONDITION,7,21087
236392,MD,BOTTOM ROAD,1.8 MI NE OF FORK ROAD,39.505,-76.43,1886,GOOD CONDITION,7,21047
236329,MD,ROBBIN STREET,0.05 MI E OF JACKSON ST,39.556667,-78.973333,1946,GOOD CONDITION,7,21539
236330,MD,ISLAND AVENUE,0.03 MI W OF RAILROAD AVE,39.565,-78.981667,1940,GOOD CONDITION,7,21539
236367,MD,FURNACE AVENUE,ON THE HOWARD CO LINE,39.211667,-76.701667,1930,GOOD CONDITION,7,21227
236388,MD,VINEGAR HILL ROAD,0.29 MI SE OF JERICHO RD,39.446667,-76.381667,1894,GOOD CONDITION,7,21156
236410,MD,BIG FALLS ROAD,125 FT  NE OF BERNOUDY,39.616667,-76.63,1986,GOOD CONDITION,7,21120
236414,MD,CUBA ROAD,0.3 MI S WESTERN RUN RD,39.526667,-76.715,1893,GOOD CONDITION,7,21152
236416,MD,ENSOR MILL ROAD,0.5 MI N OF BELFAST ROAD,39.555,-76.665,1978,GOOD CONDITION,7,21023
236397,MD,POCOCK ROAD,0.6 MI E HESS ROAD,39.571667,-76.54,1978,GOOD CONDITION,7,21111
236424,MD,HARTLEY MILL RD,0.2 MI SE OF GLEN ARM RD,39.455,-76.48,1988,GOOD CONDITION,7,21057
236425,MD,LONG GREEN ROAD,100 FT W LONG GREEN PIKE,39.47,-76.491667,1970,GOOD CONDITION,7,21082
236426,MD,MANTUA MILL ROAD,0.7 MI N OF TUFTON AVE,39.505,-76.743333,1930,GOOD CONDITION,7,21152
236427,MD,MASEMORE RD,0.6 MI SW BUNKER HILL RD,39.611667,-76.683333,1898,GOOD CONDITION,7,21120
236428,MD,FALLS ROAD,1.1 MI S MIDDLETOWN RD,39.62,-76.69,1884,GOOD CONDITION,7,21120
236437,MD,BUCKINGHAM ROAD,0.4 MI NE LIBERTY RD,39.351667,-76.736667,1972,GOOD CONDITION,7,21207
236432,MD,MARRIOTTSVILLE RD,AT BALT-CARROLL CO LINE,39.365,-76.885,1976,GOOD CONDITION,7,21104
236469,MD,SHELBOURNE ROAD,0.5 MI N SULPHUR SPRING R,39.251667,-76.703333,1920,GOOD CONDITION,7,21228
236461,MD,PADONIA ROAD,0.4 MI W OF YORK RD,39.455,-76.638333,1961,GOOD CONDITION,7,21030
236465,MD,HYDES ROAD,0.5 MI W OF LONG GREEN PI,39.483333,-76.49,1952,GOOD CONDITION,7,21082
236456,MD,RUXTON ROAD,100 FEET W OF BELLONA AVE,39.398333,-76.645,1960,GOOD CONDITION,7,21204
236453,MD,EARLS ROAD,0.16 MI N OF MD RTE 150,39.34,-76.388333,2000,GOOD CONDITION,7,21027
236449,MD,GLEN ARM ROAD,0.6 MI W OF HARFORD RD,39.463333,-76.466667,1976,GOOD CONDITION,7,21082
236450,MD,GLEN ARM ROAD,0.02 MI E OF MD 567,39.425,-76.53,1924,GOOD CONDITION,7,21057
236508,MD,GWYNNBROOK AVE,0.38 MI E OF MD 140,39.436667,-76.791667,1976,GOOD CONDITION,7,21136
236494,MD,JOPPA ROAD,E OF DULANEY VALLEY RD,39.401667,-76.601667,1951,GOOD CONDITION,7,21139
236502,MD,DOVER ROAD,0.1 MI E HANOVER PIKE,39.558333,-76.838333,2007,GOOD CONDITION,7,21020
236503,MD,ALLENDER ROAD,0.3 MI NW PULASKI HWY,39.4,-76.403333,1998,GOOD CONDITION,7,21010
236500,MD,SUDBROOK LANE,0.6 MI S REISTERSTOWN RD,39.368333,-76.726667,1907,GOOD CONDITION,7,21260
236479,MD,EBENEZER ROAD,0.22 MI S OF US 40,39.378333,-76.425,1988,GOOD CONDITION,7,21162
236476,MD,ROLAND AVENUE,300 FT W OF RUXWAY RD,39.405,-76.648333,1942,GOOD CONDITION,7,21022
236481,MD,MANTUA MILL ROAD,0.1 MI S GREEN RD,39.506667,-76.75,1981,GOOD CONDITION,7,21071
236482,MD,CORBETT ROAD,1.0 MI NW OF CARROLL ROAD,39.568333,-76.611667,1945,GOOD CONDITION,7,21111
236490,MD,OLD VALLEY RD,0.16 MI S OF MD 130,39.41,-76.72,1920,GOOD CONDITION,7,21153
236491,MD,GREENSPRING AVENUE,0.1 MI N HILLSIDE RD,39.415,-76.688333,1975,GOOD CONDITION,7,21153
236488,MD,HUNTER MILL ROAD,100 FT W OF VERNON ROAD,39.625,-76.598333,1988,GOOD CONDITION,7,21161
236559,MD,PINEY HILL ROAD,0.4 MI S OF MONKTON ROAD,39.58,-76.635,2003,GOOD CONDITION,7,21023
236560,MD,DOUBLE ROCK ACCESS,300' NW OF BELAIR ROAD,39.368333,-76.518333,1950,GOOD CONDITION,7,21234
236549,MD,LINDEN AVENUE,0.06 MI S OF EAST DR,39.25,-76.691667,1982,GOOD CONDITION,7,21227
236550,MD,CUB HILL ROAD,0.2 MI E OF CROMWELL BR R,39.42,-76.523333,1920,GOOD CONDITION,7,21057
236551,MD,GLEN ARM RD,1.52 MILES NW OF MD 147,39.456667,-76.48,1987,GOOD CONDITION,7,21082
236631,MD,MANOR ROAD,1.0 MI SE OF OLD YORK RD,39.538333,-76.548333,1985,GOOD CONDITION,7,21131
236554,MD,MOUNT VISTA ROAD,0.60 MI. E. OF MD 147,39.456667,-76.446667,2008,GOOD CONDITION,7,21051
236555,MD,INDIA AVENUE,0.13 MI WEST OF US RT. 1,39.4,-76.48,1978,GOOD CONDITION,7,21128
236556,MD,BEETREE ROAD,1.4 MI W OF MD RTE 45,39.685,-76.666667,1979,GOOD CONDITION,7,21120
236635,MD,GRAVES RUN ROAD,0.1 MI E OF FALLS RD,39.655,-76.808333,1992,GOOD CONDITION,7,21074
236660,MD,OWINGS MILLS BLVD,0.4 MI NW OF OWINGS MILLS,39.418333,-76.778333,1986,GOOD CONDITION,7,21117
236661,MD,JEROME JAY DRIVE,0.2 MI SE OF IVY HILL RD,39.478333,-76.675,1988,GOOD CONDITION,7,21031
236662,MD,KEENEY MILL ROAD,0.8 MI NE OF MIDDLETOWN R,39.691667,-76.72,2005,GOOD CONDITION,7,21053
236654,MD,KELSO DRIVE,0.2 MI SW OF ROSSVILLE RD,39.331667,-76.478333,1988,GOOD CONDITION,7,21237
236639,MD,BELFAST ROAD,0.6 MI W OF IS 83,39.548333,-76.68,1920,GOOD CONDITION,7,21023
236641,MD,GREENE ROAD,0.37 MI NE OF MD RTE 145,39.515,-76.505,1920,GOOD CONDITION,7,21013
236648,MD,GUNPOWDER ROAD,0.66 MI N OF MD 25,39.62,-76.785,1920,GOOD CONDITION,7,21020
236649,MD,SPARKS ROAD,0.3 MI W OF CARROLL RD,39.541667,-76.618333,1990,GOOD CONDITION,7,21111
236670,MD,OWINGS MILLS BLVD,1 MI SOUTH OF IS 795,39.401667,-76.795,1990,GOOD CONDITION,7,21117
236656,MD,RED RUN BLVD,0.64 MI E OF MD 940,39.403333,-76.785,1985,GOOD CONDITION,7,21117
236667,MD,RAMP 'X',0.4 MI SW OF IS 795,39.405,-76.796667,1986,GOOD CONDITION,7,21117
236668,MD,OWINGS MILLS BLVD,1 MI N OF REISTERSTOWN RD,39.423333,-76.778333,1989,GOOD CONDITION,7,21117
236516,MD,LONGNECKER ROAD,0.74 MI N OF MD 128,39.495,-76.795,1920,GOOD CONDITION,7,21071
236517,MD,LONGNECKER RD,0.56 MI ON LONGNECKER RD,39.501667,-76.798333,1920,GOOD CONDITION,7,21071
236529,MD,RIVER ROAD,1.24 MILES S OF MD 144,39.253333,-76.768333,1987,GOOD CONDITION,7,21228
236543,MD,OWINGS MILLS BLVD.,0.06 MI S OF GWYNBRK AVE,39.443333,-76.781667,2003,GOOD CONDITION,7,21136
236544,MD,OAKLAND ROAD,0.28 MI E OF KEENEY M RD,39.703333,-76.715,1920,GOOD CONDITION,7,21105
236546,MD,BOYCE AVENUE,0.17 MI W OF MD 139,39.403333,-76.633333,1920,GOOD CONDITION,7,21204
236532,MD,HARRIS MILL ROAD,0.59 MI E OF MASON-DIX RD,39.716667,-76.6,1979,GOOD CONDITION,7,17363
236535,MD,CORBETT ROAD,1.3 MILES EAST OF MD 45,39.571667,-76.636667,1920,GOOD CONDITION,7,21023
236537,MD,CORBETT ROAD,1.1 MILES EAST OF MD 45,39.568333,-76.635,1922,GOOD CONDITION,7,21023
236538,MD,CORBETT ROAD,0.29 MI E OF CARROLL ROAD,39.553333,-76.595,1922,GOOD CONDITION,7,21111
236539,MD,COLD BOTTOM ROAD,1.5 MI W OF I 83,39.563333,-76.691667,1920,GOOD CONDITION,7,21023
235922,MD,US 13 NB,0.40 MILE NORTH OF MD 364,38.078333,-75.583333,1957,GOOD CONDITION,7,21851
235911,MD,MD 4,2.07 MILES N OF MD 235,38.31,-76.498333,1980,GOOD CONDITION,7,20619
235891,MD,MD 5,0.31 MILE NORTH OF MD 584,38.193333,-76.428333,1936,GOOD CONDITION,7,20686
236032,MD,IS70/US40 RP A,0.3 M E OF BR NO 2109200,39.116667,-77.416667,1989,GOOD CONDITION,7,20837
236152,MD,US 13 NB,0.4 MILE SOUTH OF MD 675B,38.423333,-75.565,2004,GOOD CONDITION,7,21875
236205,MD,US 50 BUS WBR,0.561 M W/NAYLOR MILL RD,38.241667,-77.416667,2001,GOOD CONDITION,7,22446
236206,MD,NAYLOR MILL ROAD,AT US 50,38.243333,-77.408333,2001,GOOD CONDITION,7,22446
236207,MD,JERSEY ROAD,AT US 50,38.245,-77.391667,2001,GOOD CONDITION,7,22446
236208,MD,US 50 EBR,0.591 M E OF JERSEY ROAD,38.245,-77.381667,2001,GOOD CONDITION,7,22446
235827,MD,NAT'L HARBOR N. RD,0.5 MILE WEST OF MD 210,38.798333,-77.005,2008,GOOD CONDITION,7,20745
235807,MD,IS 95/495 OL LOCAL,2.0 MILES WEST OF MD 210,38.796667,-77.011667,2005,GOOD CONDITION,7,20745
235808,MD,IS 95/495 OLL RP A,2.0 MILE WEST OF MD 210,38.795,-77.013333,2004,GOOD CONDITION,7,20745
235812,MD,IS 95/IS 495 RMP G,2.0 MILES WEST OF MD 210,38.791667,-77.015,2004,GOOD CONDITION,7,20745
235813,MD,IS 95/IS 495 RMP T,2.0 MILES WEST OF MD 210,38.791667,-77.013333,2004,GOOD CONDITION,7,20745
235814,MD,IS 95/IS 495 RMP Q,2.0 MILES WEST OF MD 210,37.791667,-77.013333,2004,GOOD CONDITION,7,23148
235815,MD,IS 95/IS 495 RMP H,2.0 MILES WEST OF MD 210,38.791667,-77.013333,2004,GOOD CONDITION,7,20745
235817,MD,IS 95/495 IL LOCAL,2.0 MILES WEST OF MD 210,37.796667,-77.013333,2006,GOOD CONDITION,7,23148
235818,MD,IS 95/495 IL LOCAL,2.0 MILE WEST OF MD 210,38.796667,-77.011667,2006,GOOD CONDITION,7,20745
235819,MD,IS 95/495 EXP,0.89 MILE WEST OF MD 210,38.796667,-77.011667,2008,GOOD CONDITION,7,20745
235757,MD,IS 95 RAMP F(1),0.18 M N OF BR NO 1622100,38.801667,-77,1990,GOOD CONDITION,7,20745
235758,MD,IS 95 RAMP E(7),0.18 M N OF BR NO 1622100,38.796667,-77.011667,2004,GOOD CONDITION,7,20745
235767,MD,IS 595 RAMP W-N(3),MD 3 US 301 IS 595 INT,38.953333,-76.718333,1992,GOOD CONDITION,7,20715
235769,MD,IS 595 RAMP W(9),MD 3 US 301 IS 595 INT,38.956667,-76.715,1992,GOOD CONDITION,7,20715
235774,MD,IS 595 CD RD E-W,MD 3 US 301 IS 595 INT,38.955,-76.718333,1992,GOOD CONDITION,7,20715
235775,MD,IS 95/495 RMPS E&F,0.34 M S OF BR NO 1621900,38.798333,-77.006667,1990,GOOD CONDITION,7,20745
235779,MD,MD 3,0.55 MILE NORTH OF IS 595,38.963333,-76.716667,1989,GOOD CONDITION,7,20715
